anio_mes,SOURCES,ID_ANIME,Acumulado
1978-08-01,Music,0.0,134.0
1978-08-01,Novel,0.0,265.0
1978-08-01,Original,2.0,2053.0
1978-08-01,Other,0.0,188.0
1978-08-01,Picture book,0.0,59.0
1978-08-01,Radio,0.0,6.0
1978-08-01,Unknown,0.0,3242.0
1978-08-01,Visual novel,0.0,821.0
1978-08-01,Web manga,0.0,85.0
1980-02-01,4-koma manga,0.0,184.0
1980-02-01,Book,0.0,56.0
1980-02-01,Card game,0.0,42.0
1980-02-01,Digital manga,0.0,5.0
1980-02-01,Game,0.0,449.0
1980-02-01,Light novel,0.0,486.0
1980-02-01,Manga,0.0,2704.0
1980-02-01,Music,0.0,134.0
1980-02-01,Novel,0.0,265.0
1980-02-01,Original,1.0,2054.0
1980-02-01,Other,0.0,188.0
1980-02-01,Picture book,0.0,59.0
1980-02-01,Radio,0.0,6.0
1980-02-01,Unknown,4.0,3246.0
1980-02-01,Visual novel,0.0,821.0
1980-02-01,Web manga,0.0,85.0
1980-08-01,4-koma manga,0.0,184.0
1980-08-01,Book,0.0,56.0
1980-08-01,Card game,0.0,42.0
1980-08-01,Digital manga,0.0,5.0
1980-08-01,Game,0.0,449.0
1980-08-01,Light novel,0.0,486.0
1980-08-01,Manga,0.0,2704.0
1980-08-01,Music,0.0,134.0
1980-08-01,Novel,0.0,265.0
1980-08-01,Original,1.0,2055.0
1980-08-01,Other,0.0,188.0
1980-08-01,Picture book,0.0,59.0
1980-08-01,Radio,0.0,6.0
1980-08-01,Unknown,4.0,3250.0
1980-08-01,Visual novel,0.0,821.0
1980-08-01,Web manga,0.0,85.0
1982-02-01,4-koma manga,0.0,184.0
1982-02-01,Book,0.0,56.0
1982-02-01,Card game,0.0,42.0
1982-02-01,Digital manga,0.0,5.0
1982-02-01,Game,0.0,449.0
1982-02-01,Light novel,0.0,486.0
1982-02-01,Manga,0.0,2704.0
1982-02-01,Music,0.0,134.0
1982-02-01,Novel,0.0,265.0
1982-02-01,Original,1.0,2056.0
1982-02-01,Other,1.0,189.0
1982-02-01,Picture book,0.0,59.0
1982-02-01,Radio,0.0,6.0
1982-02-01,Unknown,3.0,3253.0
1982-02-01,Visual novel,0.0,821.0
1982-02-01,Web manga,0.0,85.0
1985-05-01,4-koma manga,0.0,184.0
1985-05-01,Book,0.0,56.0
1985-05-01,Card game,0.0,42.0
1985-05-01,Digital manga,0.0,5.0
1985-05-01,Game,0.0,449.0
1985-05-01,Light novel,0.0,486.0
1985-05-01,Manga,0.0,2704.0
1985-05-01,Music,0.0,134.0
1985-05-01,Novel,0.0,265.0
1985-05-01,Original,1.0,2057.0
1985-05-01,Other,0.0,189.0
1985-05-01,Picture book,0.0,59.0
1985-05-01,Radio,0.0,6.0
1985-05-01,Unknown,3.0,3256.0
1985-05-01,Visual novel,0.0,821.0
1985-05-01,Web manga,0.0,85.0
1985-06-01,4-koma manga,0.0,184.0
1985-06-01,Book,0.0,56.0
1985-06-01,Card game,0.0,42.0
1985-06-01,Digital manga,0.0,5.0
1985-06-01,Game,0.0,449.0
1985-06-01,Light novel,0.0,486.0
1985-06-01,Manga,0.0,2704.0
1985-06-01,Music,0.0,134.0
1985-06-01,Novel,0.0,265.0
1985-06-01,Original,1.0,2058.0
1985-06-01,Other,0.0,189.0
1985-06-01,Picture book,0.0,59.0
1985-06-01,Radio,0.0,6.0
1985-06-01,Unknown,6.0,3262.0
1985-06-01,Visual novel,0.0,821.0
1985-06-01,Web manga,0.0,85.0
1985-08-01,4-koma manga,0.0,184.0
1985-08-01,Book,0.0,56.0
1985-08-01,Card game,0.0,42.0
1985-08-01,Digital manga,0.0,5.0
1985-08-01,Game,0.0,449.0
1985-08-01,Light novel,0.0,486.0
1985-08-01,Manga,0.0,2704.0
1985-08-01,Music,0.0,134.0
1985-08-01,Novel,0.0,265.0
1985-08-01,Original,3.0,2061.0
1985-08-01,Other,0.0,189.0
1985-08-01,Picture book,0.0,59.0
1985-08-01,Radio,0.0,6.0
1985-08-01,Unknown,3.0,3265.0
1985-08-01,Visual novel,0.0,821.0
1985-08-01,Web manga,0.0,85.0
1987-09-01,4-koma manga,0.0,184.0
1987-09-01,Book,0.0,56.0
1987-09-01,Card game,0.0,42.0
1987-09-01,Digital manga,0.0,5.0
1987-09-01,Game,0.0,449.0
1987-09-01,Light novel,0.0,486.0
1987-09-01,Manga,0.0,2704.0
1987-09-01,Music,0.0,134.0
1987-09-01,Novel,0.0,265.0
1987-09-01,Original,2.0,2063.0
1987-09-01,Other,0.0,189.0
1987-09-01,Picture book,0.0,59.0
1987-09-01,Radio,0.0,6.0
1987-09-01,Unknown,2.0,3267.0
1987-09-01,Visual novel,0.0,821.0
1987-09-01,Web manga,0.0,85.0
1994-05-01,4-koma manga,0.0,184.0
1994-05-01,Book,0.0,56.0
1994-05-01,Card game,0.0,42.0
1994-05-01,Digital manga,0.0,5.0
1994-05-01,Game,0.0,449.0
1994-05-01,Light novel,0.0,486.0
1994-05-01,Manga,0.0,2704.0
1994-05-01,Music,0.0,134.0
1994-05-01,Novel,0.0,265.0
1994-05-01,Original,1.0,2064.0
1994-05-01,Other,0.0,189.0
1994-05-01,Picture book,0.0,59.0
1994-05-01,Radio,0.0,6.0
1994-05-01,Unknown,4.0,3271.0
1994-05-01,Visual novel,0.0,821.0
1994-05-01,Web manga,0.0,85.0
1995-05-01,4-koma manga,0.0,184.0
1995-05-01,Book,0.0,56.0
1995-05-01,Card game,0.0,42.0
1995-05-01,Digital manga,0.0,5.0
1995-05-01,Game,0.0,449.0
1995-05-01,Light novel,0.0,486.0
1995-05-01,Manga,0.0,2704.0
1995-05-01,Music,0.0,134.0
1995-05-01,Novel,0.0,265.0
1995-05-01,Original,1.0,2065.0
1995-05-01,Other,0.0,189.0
1995-05-01,Picture book,0.0,59.0
1995-05-01,Radio,0.0,6.0
1995-05-01,Unknown,5.0,3276.0
1995-05-01,Visual novel,0.0,821.0
1995-05-01,Web manga,0.0,85.0
1997-02-01,4-koma manga,0.0,184.0
1997-02-01,Book,0.0,56.0
1997-02-01,Card game,0.0,42.0
1997-02-01,Digital manga,0.0,5.0
1997-02-01,Game,0.0,449.0
1997-02-01,Light novel,0.0,486.0
1997-02-01,Manga,0.0,2704.0
1997-02-01,Music,0.0,134.0
1997-02-01,Novel,0.0,265.0
1997-02-01,Original,1.0,2066.0
1997-02-01,Other,0.0,189.0
1997-02-01,Picture book,0.0,59.0
1997-02-01,Radio,0.0,6.0
1997-02-01,Unknown,5.0,3281.0
1997-02-01,Visual novel,0.0,821.0
1997-02-01,Web manga,0.0,85.0
2018-08-01,4-koma manga,0.0,184.0
2018-08-01,Book,0.0,56.0
2018-08-01,Card game,0.0,42.0
2018-08-01,Digital manga,0.0,5.0
2018-08-01,Game,0.0,449.0
2018-08-01,Light novel,0.0,486.0
2018-08-01,Manga,0.0,2704.0
2018-08-01,Music,0.0,134.0
2018-08-01,Novel,0.0,265.0
2018-08-01,Original,1.0,2067.0
2018-08-01,Other,0.0,189.0
2018-08-01,Picture book,0.0,59.0
2018-08-01,Radio,0.0,6.0
2018-08-01,Unknown,1.0,3282.0
2018-08-01,Visual novel,0.0,821.0
2018-08-01,Web manga,0.0,85.0
2018-11-01,4-koma manga,0.0,184.0
2018-11-01,Book,0.0,56.0
2018-11-01,Card game,0.0,42.0
2018-11-01,Digital manga,0.0,5.0
2018-11-01,Game,0.0,449.0
2018-11-01,Light novel,0.0,486.0
2018-11-01,Manga,0.0,2704.0
2018-11-01,Music,0.0,134.0
2018-11-01,Novel,0.0,265.0
2018-11-01,Original,1.0,2068.0
2018-11-01,Other,0.0,189.0
2018-11-01,Picture book,0.0,59.0
2018-11-01,Radio,0.0,6.0
2018-11-01,Unknown,0.0,3282.0
2018-11-01,Visual novel,0.0,821.0
2018-11-01,Web manga,0.0,85.0
2018-12-01,4-koma manga,0.0,184.0
2018-12-01,Book,0.0,56.0
2018-12-01,Card game,0.0,42.0
2018-12-01,Digital manga,0.0,5.0
2018-12-01,Game,0.0,449.0
2018-12-01,Light novel,0.0,486.0
2018-12-01,Manga,0.0,2704.0
2018-12-01,Music,0.0,134.0
2018-12-01,Novel,0.0,265.0
2018-12-01,Original,1.0,2069.0
2018-12-01,Other,0.0,189.0
2018-12-01,Picture book,0.0,59.0
2018-12-01,Radio,0.0,6.0
2018-12-01,Unknown,1.0,3283.0
2018-12-01,Visual novel,0.0,821.0
2018-12-01,Web manga,0.0,85.0
1917-05-01,4-koma manga,0.0,184.0
1917-05-01,Book,0.0,56.0
1917-05-01,Card game,0.0,42.0
1917-05-01,Digital manga,0.0,5.0
1917-05-01,Game,0.0,449.0
1917-05-01,Light novel,0.0,486.0
1917-05-01,Manga,0.0,2704.0
1917-05-01,Music,0.0,134.0
1917-05-01,Novel,0.0,265.0
1917-05-01,Original,0.0,2069.0
1917-05-01,Other,1.0,190.0
1917-05-01,Picture book,0.0,59.0
1917-05-01,Radio,0.0,6.0
1917-05-01,Unknown,0.0,3283.0
1917-05-01,Visual novel,0.0,821.0
1917-05-01,Web manga,0.0,85.0
1918-07-01,4-koma manga,0.0,184.0
1918-07-01,Book,0.0,56.0
1918-07-01,Card game,0.0,42.0
1918-07-01,Digital manga,0.0,5.0
1918-07-01,Game,0.0,449.0
1918-07-01,Light novel,0.0,486.0
1918-07-01,Manga,0.0,2704.0
1918-07-01,Music,0.0,134.0
1918-07-01,Novel,0.0,265.0
1918-07-01,Original,0.0,2069.0
1918-07-01,Other,1.0,191.0
1918-07-01,Picture book,0.0,59.0
1918-07-01,Radio,0.0,6.0
1918-07-01,Unknown,0.0,3283.0
1918-07-01,Visual novel,0.0,821.0
1918-07-01,Web manga,0.0,85.0
1927-02-01,4-koma manga,0.0,184.0
1927-02-01,Book,0.0,56.0
1927-02-01,Card game,0.0,42.0
1927-02-01,Digital manga,0.0,5.0
1927-02-01,Game,0.0,449.0
1927-02-01,Light novel,0.0,486.0
1927-02-01,Manga,0.0,2704.0
1927-02-01,Music,0.0,134.0
1927-02-01,Novel,0.0,265.0
1927-02-01,Original,0.0,2069.0
1927-02-01,Other,1.0,192.0
1927-02-01,Picture book,0.0,59.0
1927-02-01,Radio,0.0,6.0
1927-02-01,Unknown,0.0,3283.0
1927-02-01,Visual novel,0.0,821.0
1927-02-01,Web manga,0.0,85.0
1929-10-01,4-koma manga,0.0,184.0
1929-10-01,Book,0.0,56.0
1929-10-01,Card game,0.0,42.0
1929-10-01,Digital manga,0.0,5.0
1929-10-01,Game,0.0,449.0
1929-10-01,Light novel,0.0,486.0
1929-10-01,Manga,0.0,2704.0
1929-10-01,Music,0.0,134.0
1929-10-01,Novel,0.0,265.0
1929-10-01,Original,0.0,2069.0
1929-10-01,Other,1.0,193.0
1929-10-01,Picture book,0.0,59.0
1929-10-01,Radio,0.0,6.0
1929-10-01,Unknown,0.0,3283.0
1929-10-01,Visual novel,0.0,821.0
1929-10-01,Web manga,0.0,85.0
1934-04-01,4-koma manga,0.0,184.0
1934-04-01,Book,0.0,56.0
1934-04-01,Card game,0.0,42.0
1934-04-01,Digital manga,0.0,5.0
1934-04-01,Game,0.0,449.0
1934-04-01,Light novel,0.0,486.0
1934-04-01,Manga,0.0,2704.0
1934-04-01,Music,0.0,134.0
1934-04-01,Novel,0.0,265.0
1934-04-01,Original,0.0,2069.0
1934-04-01,Other,1.0,194.0
1934-04-01,Picture book,0.0,59.0
1934-04-01,Radio,0.0,6.0
1934-04-01,Unknown,0.0,3283.0
1934-04-01,Visual novel,0.0,821.0
1934-04-01,Web manga,0.0,85.0
1940-01-01,4-koma manga,0.0,184.0
1940-01-01,Book,0.0,56.0
1940-01-01,Card game,0.0,42.0
1940-01-01,Digital manga,0.0,5.0
1940-01-01,Game,0.0,449.0
1940-01-01,Light novel,0.0,486.0
1940-01-01,Manga,0.0,2704.0
1940-01-01,Music,0.0,134.0
1940-01-01,Novel,0.0,265.0
1940-01-01,Original,0.0,2069.0
1940-01-01,Other,1.0,195.0
1940-01-01,Picture book,0.0,59.0
1940-01-01,Radio,0.0,6.0
1940-01-01,Unknown,0.0,3283.0
1940-01-01,Visual novel,0.0,821.0
1940-01-01,Web manga,0.0,85.0
1940-05-01,4-koma manga,0.0,184.0
1940-05-01,Book,0.0,56.0
1940-05-01,Card game,0.0,42.0
1940-05-01,Digital manga,0.0,5.0
1940-05-01,Game,0.0,449.0
1940-05-01,Light novel,0.0,486.0
1940-05-01,Manga,0.0,2704.0
1940-05-01,Music,0.0,134.0
1940-05-01,Novel,0.0,265.0
1940-05-01,Original,0.0,2069.0
1940-05-01,Other,1.0,196.0
1940-05-01,Picture book,0.0,59.0
1940-05-01,Radio,0.0,6.0
1940-05-01,Unknown,0.0,3283.0
1940-05-01,Visual novel,0.0,821.0
1940-05-01,Web manga,0.0,85.0
1941-01-01,4-koma manga,0.0,184.0
1941-01-01,Book,0.0,56.0
1941-01-01,Card game,0.0,42.0
1941-01-01,Digital manga,0.0,5.0
1941-01-01,Game,0.0,449.0
1941-01-01,Light novel,0.0,486.0
1941-01-01,Manga,0.0,2704.0
1941-01-01,Music,0.0,134.0
1941-01-01,Novel,0.0,265.0
1941-01-01,Original,0.0,2069.0
1941-01-01,Other,1.0,197.0
1941-01-01,Picture book,0.0,59.0
1941-01-01,Radio,0.0,6.0
1941-01-01,Unknown,0.0,3283.0
1941-01-01,Visual novel,0.0,821.0
1941-01-01,Web manga,0.0,85.0
1942-03-01,4-koma manga,0.0,184.0
1942-03-01,Book,0.0,56.0
1942-03-01,Card game,0.0,42.0
1942-03-01,Digital manga,0.0,5.0
1942-03-01,Game,0.0,449.0
1942-03-01,Light novel,0.0,486.0
1942-03-01,Manga,0.0,2704.0
1942-03-01,Music,0.0,134.0
1942-03-01,Novel,0.0,265.0
1942-03-01,Original,0.0,2069.0
1942-03-01,Other,1.0,198.0
1942-03-01,Picture book,0.0,59.0
1942-03-01,Radio,0.0,6.0
1942-03-01,Unknown,0.0,3283.0
1942-03-01,Visual novel,0.0,821.0
1942-03-01,Web manga,0.0,85.0
1943-07-01,4-koma manga,0.0,184.0
1943-07-01,Book,0.0,56.0
1943-07-01,Card game,0.0,42.0
1943-07-01,Digital manga,0.0,5.0
1943-07-01,Game,0.0,449.0
1943-07-01,Light novel,0.0,486.0
1943-07-01,Manga,0.0,2704.0
1943-07-01,Music,0.0,134.0
1943-07-01,Novel,0.0,265.0
1943-07-01,Original,0.0,2069.0
1943-07-01,Other,1.0,199.0
1943-07-01,Picture book,0.0,59.0
1943-07-01,Radio,0.0,6.0
1943-07-01,Unknown,0.0,3283.0
1943-07-01,Visual novel,0.0,821.0
1943-07-01,Web manga,0.0,85.0
1944-11-01,4-koma manga,0.0,184.0
1944-11-01,Book,0.0,56.0
1944-11-01,Card game,0.0,42.0
1944-11-01,Digital manga,0.0,5.0
1944-11-01,Game,0.0,449.0
1944-11-01,Light novel,0.0,486.0
1944-11-01,Manga,0.0,2704.0
1944-11-01,Music,0.0,134.0
1944-11-01,Novel,0.0,265.0
1944-11-01,Original,0.0,2069.0
1944-11-01,Other,1.0,200.0
1944-11-01,Picture book,0.0,59.0
1944-11-01,Radio,0.0,6.0
1944-11-01,Unknown,0.0,3283.0
1944-11-01,Visual novel,0.0,821.0
1944-11-01,Web manga,0.0,85.0
1957-08-01,4-koma manga,0.0,184.0
1957-08-01,Book,0.0,56.0
1957-08-01,Card game,0.0,42.0
1957-08-01,Digital manga,0.0,5.0
1957-08-01,Game,0.0,449.0
1957-08-01,Light novel,0.0,486.0
1957-08-01,Manga,0.0,2704.0
1957-08-01,Music,0.0,134.0
1957-08-01,Novel,0.0,265.0
1957-08-01,Original,0.0,2069.0
1957-08-01,Other,1.0,201.0
1957-08-01,Picture book,0.0,59.0
1957-08-01,Radio,0.0,6.0
1957-08-01,Unknown,0.0,3283.0
1957-08-01,Visual novel,0.0,821.0
1957-08-01,Web manga,0.0,85.0
1959-09-01,4-koma manga,0.0,184.0
1959-09-01,Book,0.0,56.0
1959-09-01,Card game,0.0,42.0
1959-09-01,Digital manga,0.0,5.0
1959-09-01,Game,0.0,449.0
1959-09-01,Light novel,0.0,486.0
1959-09-01,Manga,0.0,2704.0
1959-09-01,Music,0.0,134.0
1959-09-01,Novel,0.0,265.0
1959-09-01,Original,0.0,2069.0
1959-09-01,Other,1.0,202.0
1959-09-01,Picture book,0.0,59.0
1959-09-01,Radio,0.0,6.0
1959-09-01,Unknown,0.0,3283.0
1959-09-01,Visual novel,0.0,821.0
1959-09-01,Web manga,0.0,85.0
1960-01-01,4-koma manga,0.0,184.0
1960-01-01,Book,0.0,56.0
1960-01-01,Card game,0.0,42.0
1960-01-01,Digital manga,0.0,5.0
1960-01-01,Game,0.0,449.0
1960-01-01,Light novel,0.0,486.0
1960-01-01,Manga,0.0,2704.0
1960-01-01,Music,0.0,134.0
1960-01-01,Novel,0.0,265.0
1960-01-01,Original,0.0,2069.0
1960-01-01,Other,1.0,203.0
1960-01-01,Picture book,0.0,59.0
1960-01-01,Radio,0.0,6.0
1960-01-01,Unknown,0.0,3283.0
1960-01-01,Visual novel,0.0,821.0
1960-01-01,Web manga,0.0,85.0
1964-06-01,4-koma manga,0.0,184.0
1964-06-01,Book,0.0,56.0
1964-06-01,Card game,0.0,42.0
1964-06-01,Digital manga,0.0,5.0
1964-06-01,Game,0.0,449.0
1964-06-01,Light novel,0.0,486.0
1964-06-01,Manga,0.0,2704.0
1964-06-01,Music,0.0,134.0
1964-06-01,Novel,0.0,265.0
1964-06-01,Original,0.0,2069.0
1964-06-01,Other,1.0,204.0
1964-06-01,Picture book,0.0,59.0
1964-06-01,Radio,0.0,6.0
1964-06-01,Unknown,1.0,3284.0
1964-06-01,Visual novel,0.0,821.0
1964-06-01,Web manga,0.0,85.0
1943-04-01,4-koma manga,0.0,184.0
1943-04-01,Book,0.0,56.0
1943-04-01,Card game,0.0,42.0
1943-04-01,Digital manga,0.0,5.0
1943-04-01,Game,0.0,449.0
1943-04-01,Light novel,0.0,486.0
1943-04-01,Manga,0.0,2704.0
1943-04-01,Music,0.0,134.0
1943-04-01,Novel,0.0,265.0
1943-04-01,Original,0.0,2069.0
1943-04-01,Other,0.0,204.0
1943-04-01,Picture book,1.0,60.0
1943-04-01,Radio,0.0,6.0
1943-04-01,Unknown,0.0,3284.0
1943-04-01,Visual novel,0.0,821.0
1943-04-01,Web manga,0.0,85.0
1961-07-01,4-koma manga,0.0,184.0
1961-07-01,Book,0.0,56.0
1961-07-01,Card game,0.0,42.0
1961-07-01,Digital manga,0.0,5.0
1961-07-01,Game,0.0,449.0
1961-07-01,Light novel,0.0,486.0
1961-07-01,Manga,0.0,2704.0
1961-07-01,Music,0.0,134.0
1961-07-01,Novel,0.0,265.0
1961-07-01,Original,0.0,2069.0
1961-07-01,Other,0.0,204.0
1961-07-01,Picture book,0.0,60.0
1961-07-01,Radio,0.0,6.0
1961-07-01,Unknown,1.0,3285.0
1961-07-01,Visual novel,0.0,821.0
1961-07-01,Web manga,0.0,85.0
1962-05-01,4-koma manga,0.0,184.0
1962-05-01,Book,0.0,56.0
1962-05-01,Card game,0.0,42.0
1962-05-01,Digital manga,0.0,5.0
1962-05-01,Game,0.0,449.0
1962-05-01,Light novel,0.0,486.0
1962-05-01,Manga,0.0,2704.0
1962-05-01,Music,0.0,134.0
1962-05-01,Novel,0.0,265.0
1962-05-01,Original,0.0,2069.0
1962-05-01,Other,0.0,204.0
1962-05-01,Picture book,0.0,60.0
1962-05-01,Radio,0.0,6.0
1962-05-01,Unknown,1.0,3286.0
1962-05-01,Visual novel,0.0,821.0
1962-05-01,Web manga,0.0,85.0
1962-07-01,4-koma manga,0.0,184.0
1962-07-01,Book,0.0,56.0
1962-07-01,Card game,0.0,42.0
1962-07-01,Digital manga,0.0,5.0
1962-07-01,Game,0.0,449.0
1962-07-01,Light novel,0.0,486.0
1962-07-01,Manga,0.0,2704.0
1962-07-01,Music,0.0,134.0
1962-07-01,Novel,0.0,265.0
1962-07-01,Original,0.0,2069.0
1962-07-01,Other,0.0,204.0
1962-07-01,Picture book,0.0,60.0
1962-07-01,Radio,0.0,6.0
1962-07-01,Unknown,1.0,3287.0
1962-07-01,Visual novel,0.0,821.0
1962-07-01,Web manga,0.0,85.0
1962-08-01,4-koma manga,0.0,184.0
1962-08-01,Book,0.0,56.0
1962-08-01,Card game,0.0,42.0
1962-08-01,Digital manga,0.0,5.0
1962-08-01,Game,0.0,449.0
1962-08-01,Light novel,0.0,486.0
1962-08-01,Manga,0.0,2704.0
1962-08-01,Music,0.0,134.0
1962-08-01,Novel,0.0,265.0
1962-08-01,Original,0.0,2069.0
1962-08-01,Other,0.0,204.0
1962-08-01,Picture book,0.0,60.0
1962-08-01,Radio,0.0,6.0
1962-08-01,Unknown,1.0,3288.0
1962-08-01,Visual novel,0.0,821.0
1962-08-01,Web manga,0.0,85.0
1963-03-01,4-koma manga,0.0,184.0
1963-03-01,Book,0.0,56.0
1963-03-01,Card game,0.0,42.0
1963-03-01,Digital manga,0.0,5.0
1963-03-01,Game,0.0,449.0
1963-03-01,Light novel,0.0,486.0
1963-03-01,Manga,0.0,2704.0
1963-03-01,Music,0.0,134.0
1963-03-01,Novel,0.0,265.0
1963-03-01,Original,0.0,2069.0
1963-03-01,Other,0.0,204.0
1963-03-01,Picture book,0.0,60.0
1963-03-01,Radio,0.0,6.0
1963-03-01,Unknown,1.0,3289.0
1963-03-01,Visual novel,0.0,821.0
1963-03-01,Web manga,0.0,85.0
1965-02-01,4-koma manga,0.0,184.0
1965-02-01,Book,0.0,56.0
1965-02-01,Card game,0.0,42.0
1965-02-01,Digital manga,0.0,5.0
1965-02-01,Game,0.0,449.0
1965-02-01,Light novel,0.0,486.0
1965-02-01,Manga,0.0,2704.0
1965-02-01,Music,0.0,134.0
1965-02-01,Novel,0.0,265.0
1965-02-01,Original,0.0,2069.0
1965-02-01,Other,0.0,204.0
1965-02-01,Picture book,0.0,60.0
1965-02-01,Radio,0.0,6.0
1965-02-01,Unknown,1.0,3290.0
1965-02-01,Visual novel,0.0,821.0
1965-02-01,Web manga,0.0,85.0
1965-03-01,4-koma manga,0.0,184.0
1965-03-01,Book,0.0,56.0
1965-03-01,Card game,0.0,42.0
1965-03-01,Digital manga,0.0,5.0
1965-03-01,Game,0.0,449.0
1965-03-01,Light novel,0.0,486.0
1965-03-01,Manga,0.0,2704.0
1965-03-01,Music,0.0,134.0
1965-03-01,Novel,0.0,265.0
1965-03-01,Original,0.0,2069.0
1965-03-01,Other,0.0,204.0
1965-03-01,Picture book,0.0,60.0
1965-03-01,Radio,0.0,6.0
1965-03-01,Unknown,1.0,3291.0
1965-03-01,Visual novel,0.0,821.0
1965-03-01,Web manga,0.0,85.0
1965-04-01,4-koma manga,0.0,184.0
1965-04-01,Book,0.0,56.0
1965-04-01,Card game,0.0,42.0
1965-04-01,Digital manga,0.0,5.0
1965-04-01,Game,0.0,449.0
1965-04-01,Light novel,0.0,486.0
1965-04-01,Manga,0.0,2704.0
1965-04-01,Music,0.0,134.0
1965-04-01,Novel,0.0,265.0
1965-04-01,Original,0.0,2069.0
1965-04-01,Other,0.0,204.0
1965-04-01,Picture book,0.0,60.0
1965-04-01,Radio,0.0,6.0
1965-04-01,Unknown,2.0,3293.0
1965-04-01,Visual novel,0.0,821.0
1965-04-01,Web manga,0.0,85.0
1965-05-01,4-koma manga,0.0,184.0
1965-05-01,Book,0.0,56.0
1965-05-01,Card game,0.0,42.0
1965-05-01,Digital manga,0.0,5.0
1965-05-01,Game,0.0,449.0
1965-05-01,Light novel,0.0,486.0
1965-05-01,Manga,0.0,2704.0
1965-05-01,Music,0.0,134.0
1965-05-01,Novel,0.0,265.0
1965-05-01,Original,0.0,2069.0
1965-05-01,Other,0.0,204.0
1965-05-01,Picture book,0.0,60.0
1965-05-01,Radio,0.0,6.0
1965-05-01,Unknown,3.0,3296.0
1965-05-01,Visual novel,0.0,821.0
1965-05-01,Web manga,0.0,85.0
1965-06-01,4-koma manga,0.0,184.0
1965-06-01,Book,0.0,56.0
1965-06-01,Card game,0.0,42.0
1965-06-01,Digital manga,0.0,5.0
1965-06-01,Game,0.0,449.0
1965-06-01,Light novel,0.0,486.0
1965-06-01,Manga,0.0,2704.0
1965-06-01,Music,0.0,134.0
1965-06-01,Novel,0.0,265.0
1965-06-01,Original,0.0,2069.0
1965-06-01,Other,0.0,204.0
1965-06-01,Picture book,0.0,60.0
1965-06-01,Radio,0.0,6.0
1965-06-01,Unknown,2.0,3298.0
1965-06-01,Visual novel,0.0,821.0
1965-06-01,Web manga,0.0,85.0
1965-08-01,4-koma manga,0.0,184.0
1965-08-01,Book,0.0,56.0
1965-08-01,Card game,0.0,42.0
1965-08-01,Digital manga,0.0,5.0
1965-08-01,Game,0.0,449.0
1965-08-01,Light novel,0.0,486.0
1965-08-01,Manga,0.0,2704.0
1965-08-01,Music,0.0,134.0
1965-08-01,Novel,0.0,265.0
1965-08-01,Original,0.0,2069.0
1965-08-01,Other,0.0,204.0
1965-08-01,Picture book,0.0,60.0
1965-08-01,Radio,0.0,6.0
1965-08-01,Unknown,1.0,3299.0
1965-08-01,Visual novel,0.0,821.0
1965-08-01,Web manga,0.0,85.0
1965-11-01,4-koma manga,0.0,184.0
1965-11-01,Book,0.0,56.0
1965-11-01,Card game,0.0,42.0
1965-11-01,Digital manga,0.0,5.0
1965-11-01,Game,0.0,449.0
1965-11-01,Light novel,0.0,486.0
1965-11-01,Manga,0.0,2704.0
1965-11-01,Music,0.0,134.0
1965-11-01,Novel,0.0,265.0
1965-11-01,Original,0.0,2069.0
1965-11-01,Other,0.0,204.0
1965-11-01,Picture book,0.0,60.0
1965-11-01,Radio,0.0,6.0
1965-11-01,Unknown,1.0,3300.0
1965-11-01,Visual novel,0.0,821.0
1965-11-01,Web manga,0.0,85.0
1965-12-01,4-koma manga,0.0,184.0
1965-12-01,Book,0.0,56.0
1965-12-01,Card game,0.0,42.0
1965-12-01,Digital manga,0.0,5.0
1965-12-01,Game,0.0,449.0
1965-12-01,Light novel,0.0,486.0
1965-12-01,Manga,0.0,2704.0
1965-12-01,Music,0.0,134.0
1965-12-01,Novel,0.0,265.0
1965-12-01,Original,0.0,2069.0
1965-12-01,Other,0.0,204.0
1965-12-01,Picture book,0.0,60.0
1965-12-01,Radio,0.0,6.0
1965-12-01,Unknown,1.0,3301.0
1965-12-01,Visual novel,0.0,821.0
1965-12-01,Web manga,0.0,85.0
1966-05-01,4-koma manga,0.0,184.0
1966-05-01,Book,0.0,56.0
1966-05-01,Card game,0.0,42.0
1966-05-01,Digital manga,0.0,5.0
1966-05-01,Game,0.0,449.0
1966-05-01,Light novel,0.0,486.0
1966-05-01,Manga,0.0,2704.0
1966-05-01,Music,0.0,134.0
1966-05-01,Novel,0.0,265.0
1966-05-01,Original,0.0,2069.0
1966-05-01,Other,0.0,204.0
1966-05-01,Picture book,0.0,60.0
1966-05-01,Radio,0.0,6.0
1966-05-01,Unknown,2.0,3303.0
1966-05-01,Visual novel,0.0,821.0
1966-05-01,Web manga,0.0,85.0
1966-06-01,4-koma manga,0.0,184.0
1966-06-01,Book,0.0,56.0
1966-06-01,Card game,0.0,42.0
1966-06-01,Digital manga,0.0,5.0
1966-06-01,Game,0.0,449.0
1966-06-01,Light novel,0.0,486.0
1966-06-01,Manga,0.0,2704.0
1966-06-01,Music,0.0,134.0
1966-06-01,Novel,0.0,265.0
1966-06-01,Original,0.0,2069.0
1966-06-01,Other,0.0,204.0
1966-06-01,Picture book,0.0,60.0
1966-06-01,Radio,0.0,6.0
1966-06-01,Unknown,2.0,3305.0
1966-06-01,Visual novel,0.0,821.0
1966-06-01,Web manga,0.0,85.0
1966-12-01,4-koma manga,0.0,184.0
